filename,width,height,class,xmin,ymin,xmax,ymax
forward13_rgb_1_frame261_png.rf.5462ab516f8ac29f9dc1d7f3fde9c587.jpg,640,640,Looking_Forward,4,6,633,619
forward03_rgb_1_frame158_png.rf.5127d28bd78972dc100a42c9d88123e5.jpg,640,640,Looking_Forward,38,13,627,626
hand16_rgb_2_frame44_png.rf.53d705494b4ba16ccb71e0eeda23f10b.jpg,640,640,Raising_Hand,0,0,640,597
read02_rgb_4_frame18_png.rf.53a7c53ccaf47d76665c98ce0a04f479.jpg,640,640,Reading,0,0,640,640
hand23_rgb_2_frame231_png.rf.542f9760b6f16157b7090d143525a166.jpg,640,640,Raising_Hand,12,7,617,624
sleep14_rgb_1_frame7_png.rf.557788f3355b4bd14650b4f96c2381ba.jpg,640,640,Sleeping,16,21,599,604
hand16_rgb_1_frame100_png.rf.532bca6a60f8486633202b2a5e6b3f3a.jpg,640,640,Raising_Hand,4,1,630,633
forward17_rgb_4_frame285_png.rf.530a7ee0cb35fe4a7ee16135b2628743.jpg,640,640,Looking_Forward,19,9,621,611
read32_rgb_2_frame15_png.rf.54ab096de74bbd832f669696ad180a19.jpg,640,640,Reading,20,12,591,638
read_01_rgb_1_frame27_png.rf.54827cb0590ddb1e9abad084da1d29b7.jpg,640,640,Reading,24,14,623,629
around12_rgb_2_frame209_png.rf.5532f80a99a4273a3ba88ab3363a389b.jpg,640,640,Turning_Around,9,6,628,632
hand01_rgb_2_frame17_png.rf.5539410d81802d49325d8e14818ea08f.jpg,640,640,Raising_Hand,9,9,630,625
forward30_rgb_1_frame88_png.rf.566a60b9ab189161133c215c8a8a2e62.jpg,640,640,Looking_Forward,7,9,627,633
hand14_rgb_2_frame43_png.rf.5568a98b3fe1008414c67369ece8301c.jpg,640,640,Raising_Hand,24,10,628,592
hand02_rgb_1_frame161_png.rf.5538575a0624a6d4f347808134d60d63.jpg,640,640,Raising_Hand,5,3,626,628
forward29_rgb_1_frame294_png.rf.547b6637120cb1579b8eee3bc6a30f80.jpg,640,640,Looking_Forward,40,18,606,640
read17_rgb_2_frame105_png.rf.521d29f78e7ea437bec596940ff8bf94.jpg,640,640,Reading,15,2,627,638
forward07_rgb_1_frame153_png.rf.5712a92c3d170c328a7e1854ca0a90c6.jpg,640,640,Looking_Forward,13,5,628,637
hand22_rgb_2_frame26_png.rf.55996620a16e1e1d3c6c7412d001eac5.jpg,640,640,Raising_Hand,12,8,633,625
around12_rgb_2_frame192_png.rf.54939e3d1090c3f5c37e34daec8af353.jpg,640,640,Turning_Around,0,2,612,615
around05_rgb_2_frame131_png.rf.543458dab112250ee037ab12c56df728.jpg,640,640,Turning_Around,23,0,636,634
forward10_rgb_4_frame142_png.rf.55ec1f27c1643fefca509ffba365c5b3.jpg,640,640,Looking_Forward,10,10,607,631
read17_rgb_3_frame150_png.rf.57020d9a61d1f1fa00c7b33c8ca8d9e4.jpg,640,640,Reading,18,10,632,635
sleep12_rgb_1_frame10_png.rf.56a900dd583434ece58db8e412db7361.jpg,640,640,Sleeping,19,29,628,594
forward30_rgb_1_frame92_png.rf.5776758ccc05bac42c43244805b96d79.jpg,640,640,Looking_Forward,10,9,622,635
forward08_rgb_3_frame87_png.rf.571dedd25d6f5b08f151ca2cbbd5957e.jpg,640,640,Looking_Forward,7,6,621,628
around02_rgb_1_frame92_png.rf.57a124a19483939198c53957e927cf19.jpg,640,640,Turning_Around,23,15,626,617
forward10_rgb_4_frame143_png.rf.57a97f6e1541d09d75656ceedf5f163f.jpg,640,640,Looking_Forward,6,1,613,629
read06_rgb_4_frame58_png.rf.59baed3a516694cb23e444ebcce6b10c.jpg,640,640,Reading,17,7,595,628
hand22_rgb_2_frame159_png.rf.5879251fd4282cf09aa49d2567138d86.jpg,640,640,Raising_Hand,6,0,634,628
read10_rgb_1_frame238_png.rf.5861639c465ec5229afdc244b1ef6e22.jpg,640,640,Reading,14,14,639,632
around13_rgb_1_frame12_png.rf.58b1ae87ba463c9914f9a1517bbcf242.jpg,640,640,Turning_Around,42,25,615,563
hand03_rgb_1_frame22_png.rf.5a6f862eee3102aaa34de80de9cb01f6.jpg,640,640,Raising_Hand,24,4,640,640
read11_rgb_1_frame28_png.rf.5b31413c79f4e22e981784ccf9006746.jpg,640,640,Reading,0,0,640,639
sleep04_rgb_1_frame23_png.rf.5927df51bc1271e4412141ac49e4dc94.jpg,640,640,Sleeping,21,12,617,634
hand16_rgb_1_frame86_png.rf.5cbfd814a09725440d5e33e1a91e0069.jpg,640,640,Raising_Hand,0,0,640,640
hand11_rgb_4_frame104_png.rf.5b6fb9c17b7eaa231aef094927c4094a.jpg,640,640,Raising_Hand,0,0,629,640
around02_rgb_1_frame143_png.rf.5b5223650eac51fff16fe796b1ed4cfb.jpg,640,640,Turning_Around,2,0,637,623
forward20_rgb_1_frame130_png.rf.5bce2922a85743e22f1890264d4f51d6.jpg,640,640,Looking_Forward,31,10,620,626
forward22_rgb_4_frame19_png.rf.5cd809cc3f56b1e6dfcc82a9582bd6f2.jpg,640,640,Looking_Forward,20,12,604,630
around12_rgb_1_frame169_png.rf.59100be2525b22f2565148821c3ed094.jpg,640,640,Turning_Around,4,20,564,635
hand29_rgb_3_frame166_png.rf.585c2a3777d82ce6898e3df34e989e3e.jpg,640,640,Raising_Hand,0,1,626,612
around12_rgb_2_frame284_png.rf.5cebc476f355a7312cec8b9db9f90329.jpg,640,640,Turning_Around,31,5,606,634
sleep05_rgb_3_frame18_png.rf.5d02b02fd527ca27ebf6655c96f05c6f.jpg,640,640,Sleeping,47,42,618,596
around05_rgb_4_frame95_png.rf.5c6667f0e9c2403e6509d3b5f81ebb70.jpg,640,640,Turning_Around,27,6,618,630
sleep03_rgb_3_frame185_png.rf.5c0b17293ef29e9111f6718d9cc8a0ec.jpg,640,640,Sleeping,11,4,632,621
forward01_rgb_4_frame169_png.rf.5e18e74fe5b56b43cfc34d9a1f374c3a.jpg,640,640,Looking_Forward,0,0,640,630
around17_rgb_1_frame135_png.rf.58d621842f366078f9507c06ba0ae7de.jpg,640,640,Turning_Around,14,3,640,610
read10_rgb_2_frame263_png.rf.5cd8ae0e6ab49a8b47748344d206f61b.jpg,640,640,Reading,14,3,621,629
forward07_rgb_4_frame5_png.rf.5bcf6b07b8d57d6a8bfa61c594684acb.jpg,640,640,Looking_Forward,8,5,619,607
read04_rgb_4_frame162_png.rf.5e59e37537dd76b698823565750241c9.jpg,640,640,Reading,0,0,594,640
around13_rgb_1_frame27_png.rf.5e3be0cefca340dc9701a082fb102884.jpg,640,640,Turning_Around,12,17,640,625
around05_rgb_2_frame130_png.rf.5c46ca075e7135e6b0730c4d0bc27e56.jpg,640,640,Turning_Around,20,6,624,593
sleep14_rgb_1_frame8_png.rf.5e746cbfa1177200110b998feaa2f2c3.jpg,640,640,Sleeping,12,12,587,613
hand29_rgb_3_frame168_png.rf.5cc537a89ae78ae754e64ebedea90ed2.jpg,640,640,Raising_Hand,6,1,628,631
forward13_rgb_1_frame284_png.rf.5d172a6aeee16e2125262e53b9bdee81.jpg,640,640,Looking_Forward,21,5,626,626
around02_rgb_1_frame71_png.rf.5e80d80cd414764c6b60c45dbad52f68.jpg,640,640,Turning_Around,38,12,623,597
around03_rgb_1_frame92_png.rf.5a4a34fa49102435d9c953856618cc69.jpg,640,640,Turning_Around,38,1,573,626
forward30_rgb_1_frame81_png.rf.5e8bc2abc82704eb90e3f79386676d9c.jpg,640,640,Looking_Forward,7,4,639,640
hand14_rgb_2_frame44_png.rf.58265698b377efe2e9879400224baa3d.jpg,640,640,Raising_Hand,18,4,623,602
around03_rgb_1_frame107_png.rf.59debee421c3a7c65c92b467c5623474.jpg,640,640,Turning_Around,16,8,611,620
around09_rgb_1_frame66_png.rf.5eaf9e3f8f6c670eb004fd77225f49c9.jpg,640,640,Turning_Around,10,9,621,631
around02_rgb_1_frame112_png.rf.5e97ef04204b938bba14f7ecb6fa07ff.jpg,640,640,Turning_Around,54,2,614,614
hand21_rgb_2_frame223_png.rf.5d0b9c3fae294532a6b4b90177a29bb0.jpg,640,640,Raising_Hand,9,0,630,629
sleep03_rgb_3_frame210_png.rf.5f0305a750c89fddde5d9e01fe13ddc9.jpg,640,640,Sleeping,13,7,623,626
read04_rgb_4_frame121_png.rf.5efa5c8ae2831581bbf92a5c413c2c6b.jpg,640,640,Reading,0,0,624,621
read04_rgb_1_frame12_png.rf.5ee49a747b2d756a970cf79293b6ae34.jpg,640,640,Reading,4,0,640,623
forward27_rgb_2_frame68_png.rf.5fd9e22256fce05b19d75f7afe44fa12.jpg,640,640,Looking_Forward,21,13,640,622
forward07_rgb_1_frame159_png.rf.5fd71064ff04064e7d2a287ff44b300c.jpg,640,640,Looking_Forward,15,4,626,636
sleep29_rgb_1_frame217_png.rf.5fb1931496c00dcbba5d85bd4bdb1295.jpg,640,640,Sleeping,18,12,616,617
hand23_rgb_2_frame222_png.rf.60c96c6fc03ba08510ff1921628f136b.jpg,640,640,Raising_Hand,22,6,626,617
forward01_rgb_4_frame171_png.rf.60ea8db5fdf07bdeced084f274359542.jpg,640,640,Looking_Forward,1,1,639,625
forward09_rgb_4_frame19_png.rf.6004158c1e693504f8520f8f83dae6fa.jpg,640,640,Looking_Forward,10,7,615,627
around12_rgb_2_frame291_png.rf.60f6e8ddb5983f72615cceee372cb3d5.jpg,640,640,Turning_Around,39,12,617,618
forward30_rgb_1_frame85_png.rf.610a5f6c1cd2eae59c22e23629bf4605.jpg,640,640,Looking_Forward,9,8,632,634
around13_rgb_1_frame17_png.rf.617d3bfe7d9cce257bbdc40312f6a62e.jpg,640,640,Turning_Around,0,0,640,640
hand21_rgb_2_frame211_png.rf.5f23e68e9309af1daa0bed71d7364c32.jpg,640,640,Raising_Hand,5,3,625,621
read25_rgb_2_frame113_png.rf.6143057c5318f3304a5b8fca15852641.jpg,640,640,Reading,18,5,623,630
sleep07_rgb_1_frame483_png.rf.624721914fdae2c5e82bec5f35baf887.jpg,640,640,Sleeping,0,16,618,598
read02_rgb_1_frame22_png.rf.613933611ad2857fc45f2e274a274264.jpg,640,640,Reading,0,0,640,640
forward13_rgb_1_frame298_png.rf.61b1f8e3f1fcc1cad3c73a10b66c08b5.jpg,640,640,Looking_Forward,19,0,639,632
sleep03_rgb_3_frame174_png.rf.61bf77edee0c0a39565854c356adb59a.jpg,640,640,Sleeping,13,4,625,621
forward07_rgb_4_frame8_png.rf.6017071c56fa090426ae50c209c18750.jpg,640,640,Looking_Forward,10,0,617,632
sleep12_rgb_1_frame17_png.rf.5f092975e277f23c75c8d74cde5b18fb.jpg,640,640,Sleeping,18,10,630,612
forward07_rgb_1_frame82_png.rf.5f98f31411c3a7cb6f3f5308416b07b7.jpg,640,640,Looking_Forward,23,15,628,634
hand22_rgb_2_frame144_png.rf.6260c4d4258b2568f840211366f7a950.jpg,640,640,Raising_Hand,23,0,611,624
sleep01_rgb_3_frame123_png.rf.61a925774347c77ecec0b2ea6439ba06.jpg,640,640,Sleeping,0,26,640,640
forward20_rgb_4_frame11_png.rf.615f2b17deacbbf770be670fc9307524.jpg,640,640,Looking_Forward,22,2,614,624
around16_rgb_1_frame155_png.rf.5fb6271e0b633ab9902f735bef80194c.jpg,640,640,Turning_Around,19,2,591,609
forward14_rgb_2_frame224_png.rf.628a4c0eeba540798570d5ac037cbd0e.jpg,640,640,Looking_Forward,9,9,636,628
hand04_rgb_1_frame228_png.rf.61a76088a11ef214c41c979e338ce797.jpg,640,640,Raising_Hand,9,1,640,542
read07_rgb_2_frame73_png.rf.63fc577403d5a67418a6eaefceec74e8.jpg,640,640,Reading,13,4,634,624
read10_rgb_3_frame161_png.rf.64bb9daebb32217027c0b71109b7fd92.jpg,640,640,Reading,15,14,621,616
read17_rgb_3_frame139_png.rf.62b31196ee12ddbcb6fcb110059cd6c0.jpg,640,640,Reading,30,30,634,627
around03_rgb_1_frame26_png.rf.6119f97ff654587faafbb37f00369ff5.jpg,640,640,Turning_Around,0,0,627,604
read04_rgb_4_frame142_png.rf.63c1ee12deb541fd02907edf97f9611c.jpg,640,640,Reading,0,0,596,640
sleep01_rgb_1_frame368_png.rf.64907ef133d8e52b71d77536ac059552.jpg,640,640,Sleeping,0,13,627,640
hand23_rgb_2_frame230_png.rf.64de010b42516599d66811af5ac7cb88.jpg,640,640,Raising_Hand,9,5,631,625
read02_rgb_1_frame16_png.rf.64dfa2cc4248cbf7b6ab75ad9112a7d6.jpg,640,640,Reading,43,9,602,640
around09_rgb_2_frame166_png.rf.631027cb625a2fe0e420f78d93bf3af1.jpg,640,640,Turning_Around,3,0,640,640
forward03_rgb_1_frame152_png.rf.64f742741409679c4e15836040b7ef12.jpg,640,640,Looking_Forward,40,5,623,640
around16_rgb_1_frame159_png.rf.643a2cd8055d6b1030385fd88a956b84.jpg,640,640,Turning_Around,0,0,640,640
forward09_rgb_4_frame10_png.rf.64268fd8367474d0486f29def5e1d593.jpg,640,640,Looking_Forward,18,8,628,637
sleep03_rgb_3_frame166_png.rf.659987245e8894babd388ff3c6ea007a.jpg,640,640,Sleeping,3,0,635,637
sleep30_rgb_1_frame11_png.rf.65721f98b14e4d0404032da0b8c4879c.jpg,640,640,Sleeping,24,2,612,600
forward20_rgb_1_frame116_png.rf.65317a72a9ce230f7ff064a2fd923ff5.jpg,640,640,Looking_Forward,32,13,630,627
forward07_rgb_4_frame233_png.rf.63a494a6f4fe245566a1050a387d6446.jpg,640,640,Looking_Forward,15,3,622,628
around06_rgb_1_frame127_png.rf.652f609d1925028cc6894cb9b1879a68.jpg,640,640,Turning_Around,6,1,611,605
read25_rgb_2_frame105_png.rf.642b0ef2d1e4a7f1ce0ad9e0eb16d707.jpg,640,640,Reading,19,14,633,627
hand03_rgb_1_frame34_png.rf.661a9e01ca4b12a4d47e3cd5af8d207c.jpg,640,640,Raising_Hand,33,7,634,610
around05_rgb_2_frame243_png.rf.652ebd2e36b13250ed4c723c314f64a7.jpg,640,640,Turning_Around,12,7,628,635
sleep04_rgb_4_frame34_png.rf.66be17efc1506165e7cd84115433d5d0.jpg,640,640,Sleeping,42,0,618,617
hand22_rgb_2_frame150_png.rf.655ff6b6c1abcbff70c5c17f10bf6ac0.jpg,640,640,Raising_Hand,26,0,636,640
sleep21_rgb_3_frame302_png.rf.6512d38df478c97a8e3337058e222403.jpg,640,640,Sleeping,53,10,610,640
forward17_rgb_4_frame272_png.rf.658589f0ad2ae2be4de53457ce364c4f.jpg,640,640,Looking_Forward,8,10,624,613
around06_rgb_1_frame111_png.rf.640e457cba63b8ff141bdf9f60f08470.jpg,640,640,Turning_Around,33,6,608,599
forward20_rgb_1_frame145_png.rf.667219ba201215121a5720cf8a74081c.jpg,640,640,Looking_Forward,15,4,624,613
hand01_rgb_1_frame103_png.rf.66cdaeef0426410b5d853fba13826783.jpg,640,640,Raising_Hand,5,4,640,636
read10_rgb_1_frame222_png.rf.66cd7592c821b46a15d304b401db4873.jpg,640,640,Reading,19,15,632,629
forward17_rgb_4_frame282_png.rf.6665c9f39af6ff6766bb4eac3542e582.jpg,640,640,Looking_Forward,11,10,639,622
forward09_rgb_4_frame29_png.rf.6649edce3c32bb81af0eb5e5e186c65a.jpg,640,640,Looking_Forward,6,4,630,620
forward20_rgb_1_frame286_png.rf.f26b79ff024c28d831ae941ffce728b2.jpg,640,640,Looking_Forward,18,10,630,631
hand21_rgb_1_frame74_png.rf.f14976e1705b556711c84f47b7ee5929.jpg,640,640,Raising_Hand,24,3,633,640
read17_rgb_3_frame144_png.rf.f17aa0a042c7f70f1d0870c502412a59.jpg,640,640,Reading,16,23,630,629
around03_rgb_1_frame91_png.rf.f2a02b243296382457ce41c3eaf4fa7c.jpg,640,640,Turning_Around,38,8,589,628
around02_rgb_1_frame124_png.rf.f0fb5627542d59d435cb33dabc350c2c.jpg,640,640,Turning_Around,17,8,640,640
forward16_rgb_4_frame14_png.rf.f19dd8fec59cdab1bab4ccf44aa57058.jpg,640,640,Looking_Forward,11,5,634,623
read25_rgb_2_frame51_png.rf.f0c31f4881c96f4eea19d23d0a06ba9e.jpg,640,640,Reading,6,10,640,640
sleep01_rgb_3_frame130_png.rf.f345f8f59904f4744b30e371042e7455.jpg,640,640,Sleeping,9,8,626,630
sleep05_rgb_3_frame19_png.rf.f1a4aa3a0222f20eca53b157ba845e9a.jpg,640,640,Sleeping,21,56,608,618
read02_rgb_1_frame19_png.rf.f13d9c400fadf489b3ee11964eb51d62.jpg,640,640,Reading,0,0,640,640
hand23_rgb_2_frame225_png.rf.f2f3f70febde6e937e4e9eb8f99007ee.jpg,640,640,Raising_Hand,14,10,616,635
around12_rgb_2_frame228_png.rf.f1ab982ce1551d4f98adf8bc7885fa62.jpg,640,640,Turning_Around,28,10,579,600
sleep18_rgb_3_frame455_png.rf.f22d2516767febbf8de7c122635208db.jpg,640,640,Sleeping,9,8,603,618
hand08_rgb_1_frame32_png.rf.f043f1b4e4736e08286920147e13a2b2.jpg,640,640,Raising_Hand,32,49,630,604
sleep05_rgb_1_frame10_png.rf.f265076d42075a075a7f6c92929323b3.jpg,640,640,Sleeping,11,16,624,640
hand06_rgb_1_frame97_png.rf.f09502206008610152e86d579188beeb.jpg,640,640,Raising_Hand,0,0,640,640
forward27_rgb_2_frame84_png.rf.f0fd1b17cecd263061f3625315adfd00.jpg,640,640,Looking_Forward,23,9,635,630
sleep01_rgb_3_frame124_png.rf.f2af8de5a2d3ba3a5a2ece69768941ad.jpg,640,640,Sleeping,25,8,623,619
hand08_rgb_1_frame40_png.rf.f351e1724de10a4af5fdaafe52bf8661.jpg,640,640,Raising_Hand,4,69,640,622
around16_rgb_1_frame193_png.rf.f21e99794911fbe07b60f32c2bffbff6.jpg,640,640,Turning_Around,42,0,620,640
forward27_rgb_2_frame51_png.rf.f18823d1cd828b47d155fabae065e4f0.jpg,640,640,Looking_Forward,11,16,622,614
forward16_rgb_4_frame10_png.rf.f3b8b8f4a3c9768580f1cbe97f09014b.jpg,640,640,Looking_Forward,15,2,618,623
hand29_rgb_3_frame97_png.rf.f3b2578adda154410f511de65a2e42b2.jpg,640,640,Raising_Hand,15,4,623,617
read11_rgb_1_frame30_png.rf.f4b980b06770714ae80f94cff89b61ad.jpg,640,640,Reading,0,0,640,635
read17_rgb_3_frame241_png.rf.f17bfc54d14ad744a5f8074d104e1a18.jpg,640,640,Reading,18,10,627,630
sleep18_rgb_3_frame475_png.rf.f451f7b7471086d402b93a85f072370a.jpg,640,640,Sleeping,22,8,588,632
sleep03_rgb_3_frame183_png.rf.f528423d0f6e817dae786cdfec0e12af.jpg,640,640,Sleeping,8,7,633,635
sleep12_rgb_1_frame7_png.rf.f4e0e790bda33b54bb8aa14a2950e601.jpg,640,640,Sleeping,53,0,578,614
around12_rgb_2_frame188_png.rf.f48d622f3b6b55451a07207c50521bf2.jpg,640,640,Turning_Around,11,6,618,631
around12_rgb_2_frame197_png.rf.f3a02c0db9390103c539c9764117d415.jpg,640,640,Turning_Around,26,9,625,615
read06_rgb_4_frame52_png.rf.f1c6a60e61cfe1283fc817100228aadb.jpg,640,640,Reading,13,30,625,629
hand03_rgb_1_frame14_png.rf.f465cbcad46e1c77837db359c52c5318.jpg,640,640,Raising_Hand,36,15,640,640
around02_rgb_1_frame65_png.rf.f3213a10c211bd00adc6be5a3fa4f6e9.jpg,640,640,Turning_Around,28,8,619,622
sleep12_rgb_1_frame15_png.rf.f55cf06560e6e2255a05a61f9820cb73.jpg,640,640,Sleeping,18,5,633,609
read16_rgb_4_frame6_png.rf.f3b3729e4c910891428fc659eb08d7e7.jpg,640,640,Reading,13,18,624,640
hand12_rgb_4_frame43_png.rf.f5331a170230a6c11e25277263fadea8.jpg,640,640,Raising_Hand,0,0,605,640
forward27_rgb_2_frame60_png.rf.f4c08156d13f390e30537ca7eecef092.jpg,640,640,Looking_Forward,12,6,640,607
around04_rgb_2_frame15_png.rf.f4004498bc302b1e2ebbd7f70e77bfea.jpg,640,640,Turning_Around,15,0,622,627
sleep02_rgb_3_frame210_png.rf.f587c28593b7c298990f54f99f93aecb.jpg,640,640,Sleeping,8,5,633,611
hand16_rgb_2_frame157_png.rf.f531c5c9b9d1e4d496d3c41a9d330948.jpg,640,640,Raising_Hand,0,0,640,640
forward16_rgb_4_frame11_png.rf.f56301621075cf5eb2d8e5879add857f.jpg,640,640,Looking_Forward,11,1,640,639
around02_rgb_1_frame129_png.rf.f4b1ca39463ef74913523e23d2441ae7.jpg,640,640,Turning_Around,29,4,622,622
around12_rgb_2_frame222_png.rf.f3a525e3e4f5b976c4994c6430548afb.jpg,640,640,Turning_Around,6,0,601,603
forward13_rgb_1_frame283_png.rf.f5df655f9ec4bab77999c36f00943afd.jpg,640,640,Looking_Forward,25,6,624,610
around04_rgb_2_frame16_png.rf.f55cb539f41a4e923569b1906bf71508.jpg,640,640,Turning_Around,30,4,637,626
around11_rgb_1_frame257_png.rf.f6a6a5bbec1768fb8b975799102d9729.jpg,640,640,Turning_Around,12,5,631,618
sleep18_rgb_3_frame489_png.rf.f6c6b91813e1d872d6e76b588269f6a8.jpg,640,640,Sleeping,39,13,610,626
sleep01_rgb_1_frame345_png.rf.f70ae70f33959e6820087b0b929783d1.jpg,640,640,Sleeping,4,3,635,640
forward20_rgb_4_frame2_png.rf.f90dad449f210cc81602990a7e1c393c.jpg,640,640,Looking_Forward,15,8,619,640
around09_rgb_1_frame63_png.rf.f95a7c2e9b789b538154119530f85a4c.jpg,640,640,Turning_Around,20,3,639,624
sleep18_rgb_3_frame458_png.rf.f7b645f40a264340093f46a38b4d650d.jpg,640,640,Sleeping,22,15,611,640
around05_rgb_2_frame128_png.rf.f763d06d333c905d85e57c344a5d2f8e.jpg,640,640,Turning_Around,8,5,633,627
forward03_rgb_1_frame172_png.rf.f58e3be8513c22308948745d6c2926c2.jpg,640,640,Looking_Forward,13,1,640,640
forward13_rgb_1_frame297_png.rf.f6d07ef98462a6dd1e709861b72850c7.jpg,640,640,Looking_Forward,22,7,625,632
hand11_rgb_4_frame101_png.rf.f8043028118a749b799edc4e58f5366c.jpg,640,640,Raising_Hand,0,0,640,640
forward30_rgb_1_frame101_png.rf.f74b70c5751f0f24a60f69567b0eb99f.jpg,640,640,Looking_Forward,53,16,609,640
hand21_rgb_2_frame210_png.rf.f924318edd661118139709f75d8e1ec7.jpg,640,640,Raising_Hand,0,3,624,613
forward13_rgb_1_frame274_png.rf.f67bc953431e7c702982002efc736f0a.jpg,640,640,Looking_Forward,17,7,640,639
forward27_rgb_2_frame58_png.rf.f98cefa5b0671c9c5079a56db4d0b9ef.jpg,640,640,Looking_Forward,12,13,634,635
sleep05_rgb_3_frame12_png.rf.f5a5f6995ccc7ca2c6dab64d7f967e9d.jpg,640,640,Sleeping,0,44,596,626
forward07_rgb_1_frame149_png.rf.fa6fd43bd3f4dc29d3967caab456e89b.jpg,640,640,Looking_Forward,5,5,628,632
hand22_rgb_2_frame158_png.rf.f9b8bc32bba974a430212451bf242ef3.jpg,640,640,Raising_Hand,0,12,600,598
read11_rgb_1_frame11_png.rf.f9e5a3cfdaa8b0f0a9d9a2e74fa6ba75.jpg,640,640,Reading,21,9,633,624
sleep02_rgb_3_frame212_png.rf.f9df90c11bc4c1051bdd31f34f96c9fb.jpg,640,640,Sleeping,17,26,626,593
sleep05_rgb_1_frame198_png.rf.f9b37a61dc7dfcb76832e181c08f080e.jpg,640,640,Sleeping,32,19,593,608
hand04_rgb_1_frame230_png.rf.f9db4dc8ee806a05698f191043edfdd7.jpg,640,640,Raising_Hand,0,0,640,555
read11_rgb_1_frame12_png.rf.f9643651b43fba1252e1b0aee24a82ac.jpg,640,640,Reading,24,11,632,631
hand05_rgb_1_frame224_png.rf.f91ebb130057c2698d63c69f4ba3e540.jpg,640,640,Raising_Hand,0,0,640,618
read32_rgb_2_frame21_png.rf.fa976ca483f14496a4d2f25d03fd2f49.jpg,640,640,Reading,8,6,617,640
around05_rgb_2_frame235_png.rf.f8c6939348ede3cb84525f63dfa06dae.jpg,640,640,Turning_Around,8,2,630,632
forward07_rgb_4_frame230_png.rf.fa02ee5670e2b4e7a5213e3fa9e51712.jpg,640,640,Looking_Forward,4,7,624,623
hand03_rgb_1_frame16_png.rf.fa36827fe3e879c594743fca28d2c865.jpg,640,640,Raising_Hand,34,9,640,640
around05_rgb_4_frame101_png.rf.fb06aecc313906529ce17b7d3d20611b.jpg,640,640,Turning_Around,7,9,606,601
read04_rgb_4_frame126_png.rf.fbf75eaf59a663bad09b0862896482e5.jpg,640,640,Reading,0,0,640,640
hand12_rgb_4_frame30_png.rf.fae2bc23454c6afd76a0a89ac9c1edd0.jpg,640,640,Raising_Hand,0,0,640,640
sleep01_rgb_3_frame133_png.rf.fc8981171c274597869e771eb56fc986.jpg,640,640,Sleeping,17,14,626,617
hand10_rgb_4_frame33_png.rf.fc4e0cec1443aa8e757eda08f6be727c.jpg,640,640,Raising_Hand,0,0,597,640
around06_rgb_1_frame102_png.rf.fc660b1550602d19437a444a73d97ed9.jpg,640,640,Turning_Around,6,3,622,628
around02_rgb_2_frame149_png.rf.fc3fa22c3905c3dc0d2ea9c64e5588aa.jpg,640,640,Turning_Around,13,5,635,629
around02_rgb_1_frame107_png.rf.fb863d2d6a209583527a03a69e37a748.jpg,640,640,Turning_Around,29,15,607,607
read04_rgb_4_frame196_png.rf.fbb5c6c31c0e715686f5a1a251f40222.jpg,640,640,Reading,22,11,565,631
forward30_rgb_1_frame89_png.rf.fab771bb517b7ac3f36ef13329bae249.jpg,640,640,Looking_Forward,6,2,635,640
read02_rgb_1_frame49_png.rf.fcaaacd9a95c913df7a4a49eca8149dd.jpg,640,640,Reading,0,10,640,640
forward09_rgb_4_frame14_png.rf.fcc856ee5cb2561eb4bb1c039187ece7.jpg,640,640,Looking_Forward,12,10,632,626
sleep20_rgb_1_frame196_png.rf.fb11a7ff74962df3b04ecdc2ef0adafc.jpg,640,640,Sleeping,19,0,621,640
sleep21_rgb_3_frame303_png.rf.fcc9179c9178af16d4e222a25f656403.jpg,640,640,Sleeping,51,8,612,607
forward16_rgb_4_frame5_png.rf.fc30e6a88a1ef62c793cdde2df2c64ca.jpg,640,640,Looking_Forward,15,11,626,632
forward22_rgb_4_frame1_png.rf.fd6a64655a0db341562fdfe51edd43cd.jpg,640,640,Looking_Forward,5,11,608,640
around12_rgb_2_frame183_png.rf.fe0c46a58d756dd772944716c6b1c855.jpg,640,640,Turning_Around,0,0,640,640
hand01_rgb_1_frame66_png.rf.fd08e5499012631682adf9c22d8934bb.jpg,640,640,Raising_Hand,2,3,637,637
forward07_rgb_1_frame160_png.rf.fd090bc1e769c34d9857a79954636efa.jpg,640,640,Looking_Forward,4,12,613,635
forward27_rgb_2_frame54_png.rf.fdb2f3310484ecd601da914232c42501.jpg,640,640,Looking_Forward,23,12,640,623
hand01_rgb_1_frame68_png.rf.fe02ec23f60ff8804d0d7870e0d9324f.jpg,640,640,Raising_Hand,8,5,635,621
forward03_rgb_1_frame150_png.rf.fde5f4c8adb1b6caec57de07646b4da5.jpg,640,640,Looking_Forward,23,8,640,640
sleep04_rgb_1_frame26_png.rf.fd3de43dbfd2b2d2180ba07fb4840aeb.jpg,640,640,Sleeping,19,9,637,636
sleep04_rgb_4_frame41_png.rf.fb1620b3c9ae9eeeb6dcd0068973b412.jpg,640,640,Sleeping,49,0,608,613
sleep03_rgb_3_frame209_png.rf.fd8a3d0e75f5f256a4c6c05a03f596d3.jpg,640,640,Sleeping,11,8,605,628
read10_rgb_3_frame170_png.rf.fdb16973ece1989e415ba34af799459f.jpg,640,640,Reading,9,5,628,621
read02_rgb_4_frame51_png.rf.fcf69a01f71c8e50ebcdc272ec4c7ffe.jpg,640,640,Reading,0,0,640,640
